train_loss,valid_loss
1.021088,0.993051
1.001096,0.992774
0.996966,0.992308
0.995670,0.991683
0.995173,0.991760
0.995051,0.991615
0.994883,0.991620
0.994808,0.991657
0.994754,0.991649
0.994761,0.991665
