train_loss,valid_loss
0.256410,0.387191
0.254048,0.386957
0.249040,0.380055
0.243362,0.379821
0.239112,0.383782
0.235339,0.374343
0.231539,0.368976
0.228206,0.366037
0.225246,0.380882
0.222457,0.371451
0.219847,0.385274
0.217296,0.370219
0.215425,0.378589
0.213416,0.370405
0.211972,0.370400
0.210368,0.382584
0.209496,0.376312
0.208897,0.377992
0.208440,0.377137
0.208340,0.376684
